,Input Bpp (nT),Measured Bpp (nT),Measured Bpp err (nT)
0,0.10928584084818696,0.114895547513774,0.0158962336930977
1,0.22731476538377302,0.2235869416651729,0.023123715441259
2,0.34534368991935915,0.3379375845006516,0.0235168172179443
3,0.45353687074364635,0.4554039986448209,0.0238480423473777
4,0.5715657952792323,0.5693199208602724,0.0190832276548962
5,0.6895947198148183,0.6865111937662292,0.0269594987748979
6,0.8076236443504046,0.8041871712132497,0.0266155776013892
7,0.9256525688859906,0.9199233824779092,0.0226610607093355
8,1.033845749710278,1.0364227478862431,0.0140426541480095
9,1.1518746742458639,1.1570239820464054,0.025014144067941
10,1.26990359878145,1.2666803683910428,0.0231500999912667
11,1.387932523317036,1.3830041867176823,0.013718688275333
12,1.5059614478526222,1.4973607442689332,0.0132956896714866
13,1.6141546286769093,1.6124263864511983,0.0145658633333446
14,1.7321835532124954,1.724573917727177,0.0228720184156633
15,1.8502124777480817,1.8385240014978248,0.0235973671677778
16,1.9485699148610698,1.932746121327351,0.0139247642506894
32,2.056763095685357,2.0450886060907862,0.0146990998522198
33,2.174792020220943,2.155498845133472,0.0236303084787503
34,2.292820944756529,2.264859050863155,0.0238524366187123
35,2.4010141255808164,2.373312061619215,0.0140106101980679
36,2.519043050116402,2.483141914037448,0.0240964013869109
37,2.637071974651988,2.594414649291737,0.0142388472458972
38,2.7452651554762753,2.7014587521419102,0.0145655628573465
39,2.863294080011862,2.809171594404948,0.0135436739671014
40,2.981323004547448,2.914539343836817,0.0219703469580845
41,3.089516185371735,3.024093719584698,0.03770809311102
42,3.207545109907321,3.124440183378576,0.0125457153096196
43,3.3255740344429072,3.2301374293531984,0.0229678335115394
44,3.4337672152671943,3.3523481669384894,0.0207309465930839
45,3.5419603960914814,3.436854764771132,0.0125870460491625
46,3.6599893206270675,3.5403801895736047,0.0131760997062596
47,3.7681825014513546,3.6460564702825953,0.0579457964580452
48,3.8862114259869407,3.740922430668811,0.0227529045983303
49,4.004240350522527,3.84055392249361,0.0139722309910365
50,4.112433531346815,3.940319006810692,0.0126642108573352
51,4.2304624558824,4.035416610506729,0.0244553338665401
52,4.348491380417987,4.132317853364188,0.0122587866058725
53,4.456684561242273,4.226819753900601,0.0123716541501803
54,4.57471348577786,4.321914818544176,0.0207343878977841
55,4.692742410313446,4.415138660575383,0.0227707691212247
56,4.810771334849032,4.506102175839728,0.0221277417240354
57,4.91896451567332,4.602140293006182,0.0142674001683956
58,5.036993440208906,4.696995996915324,0.0538707867670451
59,5.155022364744492,4.783832280908937,0.0456178369786296
60,5.263215545568778,4.866218486988142,0.0395878105951683
61,5.381244470104365,4.9543086881118885,0.0116816332274903
62,5.4992733946399515,5.043271487223779,0.0207167090025112
63,5.6074665754642385,5.128460018775613,0.0233024368251285
64,5.725495499999824,5.21236004570897,0.0185056450197648
65,5.84352442453541,5.295547360277615,0.0207522728920341
66,5.961553349070996,5.3795049744167045,0.0205045774832222
67,6.0697465298952835,5.4658093118404345,0.0448005232652617
68,6.18777545443087,5.538172410456199,0.0351315850858695
69,6.305804378966456,5.6157046280968,0.023594734283678
70,6.413997559790743,5.697311932776485,0.0112009412079844
71,6.5320264843263285,5.778463663769,0.0315148005947689
72,6.650055408861915,5.84986419519388,0.0115911226774239
73,6.768084333397502,5.931915616662053,0.0972507457106916
74,6.876277514221789,5.996618268528109,0.0190408521056129
75,6.994306438757374,6.06946231019973,0.0253888973687481
76,7.11233536329296,6.137123809245783,0.0150907241071275
77,7.220528544117248,6.203698312398732,0.0108271263684637
78,7.338557468652834,6.274064439843849,0.0172563138503383
79,7.45658639318842,6.34181281242192,0.0147598760099472
80,7.574615317724007,6.412896715850018,0.0192320818801129
81,7.682808498548293,6.475576603624882,0.0160564375262932
82,7.8008374230838795,6.539527863236507,0.0103747815689293
83,7.918866347619464,6.593782660277544,0.0495105522173372
84,8.027059528443752,6.665700000315258,0.0174457390997546
85,8.145088452979337,6.713290064220563,0.055003855658908
86,8.263117377514924,6.790391110412324,0.0380603573751521
87,8.37131055833921,6.842144760814437,0.0127892334455319
88,8.489339482874795,6.902495742445079,0.0185991025126564
89,8.607368407410384,6.958914490833098,0.0139045758011415
90,8.71556158823467,7.013369976083685,0.0170840206933811
91,8.833590512770257,7.064858383573927,0.0161934878337243
92,8.951619437305842,7.125913506764113,0.0326304053419996
93,9.069648361841429,7.1776086800199375,0.0163659644434911
94,9.177841542665716,7.210241710137433,0.1377850128841254
95,9.2958704672013,7.276895540408844,0.0116371786532482
96,9.413899391736889,7.326447485360692,0.0175067071953001
97,9.531928316272474,7.374266285645198,0.0119932816026375
98,9.64012149709676,7.42859884940791,0.0171096842599495
99,9.758150421632347,7.468214789093771,0.0132260996508499
17,9.846672115034037,7.517274327816685,0.0337477814293912
18,9.945029552147025,7.564760720474362,0.0182763635510625
19,10.043386989260012,7.611328949894603,0.0334810406078458
20,10.141744426373002,7.668307781350109,0.0125385211522
21,10.240101863485991,7.702014454513516,0.0366207808695775
22,10.436816737711966,7.73549605020976,0.0274683028591997
23,10.535174174824954,7.792921812974582,0.0448420215311692
24,10.633531611937945,7.825236146584405,0.0185915770778626
25,10.731889049050933,7.857821002647536,0.0223036642997941
26,10.83024648616392,7.902073536934743,0.0142073751878343
27,11.026961360389897,7.9414900762764065,0.0203603471376502
28,11.125318797502887,7.976841173827229,0.0153039189042866
29,11.223676234615874,8.020542767635018,0.0174257169708112
30,11.322033671728862,8.050703445119218,0.0131126548043924
31,11.420391108841851,8.104833477429166,0.0955532267173813
